"","station_year","fox","cat","potoroo_ln","bandicoot_sb","station","date_end","date_start","year","latitude","longitude","region","data_source","survey_duration","block","X_EVCNAME","XGROUPNAME","evc_mod","EFG_NAME","efg_mod","tsf","wetness","ruggedness","elevation","npp","bio1_temperature","bio12_rainfall","bio32_moisture","dist_nnv","dist_farmland","dist_plantation","foxbaits","treatment","rainfall_actual_prior_18months","rainfall_median_prior_18months","rain_diff_percent"
"3849","T080_2019",1,0,0,0,"T080","2019-09-11","2019-06-21",2019,-38.7404,143.5028,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.97596406936646,0.976436614990234,270.09765625,6.63799715042114,12.9179,1274.3739,1,769.615482600116,1243.05008670554,705.029652955229,3,"treatment",1842.775,1635.13125,12.6986950199069
"3850","T084_2017",0,1,0,0,"T084","2017-08-29","2017-06-23",2017,-38.70166696,143.509758,"otways","matt",67,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,5.12676239013672,3.41542434692383,296.907836914062,7.30357265472412,12.6255,1395.5101,1,4092.70736692278,3905.85757828729,3569.15550788946,0,"treatment",1761.04444444444,1580.87777777778,11.4270156309047
"3851","T084_2018",0,1,0,0,"T084","2018-09-12","2018-07-02",2018,-38.70170502,143.509784,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,5.12676239013672,3.31530380249023,293.832336425781,7.30357265472412,12.6255,1395.5101,1,4092.70736692278,3905.85757828729,3569.15550788946,7,"treatment",1683.71923076923,1595.04807692308,5.48762819071132
"3852","T084_2019",0,0,0,0,"T084","2019-09-11","2019-06-18",2019,-38.7017,143.5098,"otways","matt",85,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,5.12676239013672,3.31530380249023,293.832336425781,7.30357265472412,12.6255,1395.5101,1,4092.70736692278,3905.85757828729,3569.15550788946,7,"treatment",1826.33,1617.19333333333,12.9315279309471
"3853","T085_2019",0,1,0,0,"T085","2019-09-17","2019-06-21",2019,-38.7081,143.5065,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,8.88627910614014,1.04294776916504,248.733917236328,7.30357265472412,12.3585,1545.4286,1,4293.54554424037,4062.63848782167,4249.56978239955,7,"treatment",1844.89523809524,1632.09761904762,13.0393952147845
"3854","T086_2017",0,0,1,0,"T086","2017-08-29","2017-06-23",2017,-38.71434124,143.5085537,"otways","matt",67,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,7.7226037979126,1.2773494720459,249.360107421875,7.30357265472412,12.3585,1545.4286,1,3594.60813055417,4131.24550406012,3555.36376221417,0,"treatment",1769.67058823529,1583.74411764706,11.7868965255327
"3855","T086_2018",1,0,1,0,"T086","2018-09-13","2018-07-02",2018,-38.71441702,143.508457,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,7.7226037979126,1.03651237487793,250.187744140625,7.30357265472412,12.3585,1545.4286,1,3594.60813055417,4131.24550406012,3555.36376221417,6,"treatment",1752.36153846154,1639.75384615385,6.80498579632755
"3856","T086_2019",0,0,0,0,"T086","2019-09-11","2019-06-21",2019,-38.7144,143.5085,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,7.7226037979126,1.03651237487793,250.187744140625,7.30357265472412,12.3585,1545.4286,1,3594.60813055417,4131.24550406012,3555.36376221417,6,"treatment",1840.3625,1638.475,12.3188535815224
"3857","T087_2017",1,1,0,0,"T087","2017-08-28","2017-06-23",2017,-38.72118096,143.510008,"otways","matt",66,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.92807769775391,1.64931106567383,259.376495361328,7.30357265472412,12.408,1523.1989,1,2851.7293321882,3397.59700609014,2820.81951422563,0,"treatment",1781.34833333333,1595.215,11.6973400740783
"3858","T087_2018",0,1,0,0,"T087","2018-09-13","2018-07-02",2018,-38.72119302,143.5101,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.92807769775391,1.61526107788086,257.457275390625,7.30357265472412,12.408,1523.1989,1,2851.7293321882,3397.59700609014,2820.81951422563,6,"treatment",1764.4625,1644.1125,7.26108733641981
"3859","T087_2019",0,0,0,0,"T087","2019-09-11","2019-06-21",2019,-38.7212,143.51,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.92807769775391,1.64931106567383,259.376495361328,7.30357265472412,12.408,1523.1989,1,2851.7293321882,3397.59700609014,2820.81951422563,6,"treatment",1822.4,1614.5,12.8989230702365
"3860","T088_2017",0,0,0,0,"T088","2017-08-28","2017-06-27",2017,-38.72749999,143.510676,"otways","matt",62,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,7.23093509674072,2.08560562133789,190.507293701172,7.33988285064697,12.4278,1516.1869,1,2160.22300507085,2710.00197031772,2133.78547784801,0,"treatment",1790.35833333333,1614.24583333333,10.9301447534051
"3861","T088_2018",0,1,0,0,"T088","2018-09-13","2018-07-03",2018,-38.72749999,143.510676,"otways","matt",72,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,7.23093509674072,2.08560562133789,190.507293701172,7.33988285064697,12.4278,1516.1869,1,2160.22300507085,2710.00197031772,2133.78547784801,4,"treatment",1730.10447761194,1624.40149253731,6.44520527884181
"3862","T088_2019",0,0,0,0,"T088","2019-09-11","2019-06-21",2019,-38.7275,143.5107,"otways","matt",82,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,7.30190420150757,2.08560562133789,190.507293701172,7.33988285064697,12.4278,1516.1869,1,2160.22300507085,2710.00197031772,2133.78547784801,4,"treatment",1817.46363636364,1610.08181818182,12.8910167123215
"3863","T089_2017",1,1,0,0,"T089","2017-08-28","2017-06-29",2017,-38.733771,143.510512,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.40921449661255,1.87605857849121,227.717636108398,7.33988285064697,12.4278,1516.1869,1,1470.46719799039,2018.01440503741,1442.11651888763,0,"treatment",1776.91666666667,1602.32083333333,10.9051961280543
"3864","T089_2018",0,1,0,0,"T089","2018-09-13","2018-07-03",2018,-38.733771,143.510512,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.40921449661255,1.87605857849121,227.717636108398,7.33988285064697,12.4278,1516.1869,1,1470.46719799039,2018.01440503741,1442.11651888763,5,"treatment",1747.70337078652,1636.30168539326,6.73872969452845
"3865","T089_2019",1,1,0,0,"T089","2019-09-11","2019-06-21",2019,-38.7338,143.5105,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.40921449661255,1.87605857849121,227.717636108398,7.33988285064697,12.4278,1516.1869,1,1470.46719799039,2018.01440503741,1442.11651888763,5,"treatment",1836.74509803922,1626.78823529412,12.914172073872
"3866","T090_2017",1,1,1,0,"T090","2017-08-28","2017-06-29",2017,-38.74024601,143.510628,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.6676607131958,1.32592010498047,283.977355957031,6.74067258834839,12.5603,1451.0529,1,759.723150107542,1312.74177615088,737.2918736453,0,"treatment",1786.1380952381,1605.66666666667,11.2609872358521
"3867","T090_2018",1,1,1,0,"T090","2018-09-13","2018-07-03",2018,-38.74019597,143.510734,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.67456245422363,1.15234756469727,285.779602050781,6.74067258834839,12.5603,1451.0529,1,759.723150107542,1312.74177615088,737.2918736453,3,"treatment",1748.37333333333,1633.77333333333,6.96906703765143
"3868","T090_2019",0,1,0,0,"T090","2019-08-16","2019-06-21",2019,-38.7402,143.5107,"otways","matt",56,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.6676607131958,1.15234756469727,285.779602050781,6.74067258834839,12.5603,1451.0529,1,759.723150107542,1312.74177615088,737.2918736453,3,"treatment",1809.15909090909,1606.25681818182,12.6383876351949
"3869","T093_2017",0,0,0,0,"T093","2017-07-29","2017-06-23",2017,-38.69739102,143.517228,"otways","matt",36,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,5.86655473709106,2.38437271118164,319.522399902344,8.4578742980957,12.4513,1484.8119,1,3452.4414367105,3647.89244401326,2919.92574937082,0,"treatment",1750.11612903226,1563.15322580645,11.9731360501925
"3870","T093_2018",0,1,0,0,"T093","2018-09-12","2018-07-02",2018,-38.69733998,143.517145,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,5.86655473709106,2.62236404418945,314.898712158203,8.4578742980957,12.4513,1484.8119,1,3452.4414367105,3647.89244401326,2919.92574937082,9,"treatment",1743.87741935484,1638.13870967742,6.38690920498583
"3871","T093_2019",0,1,0,0,"T093","2019-09-11","2019-06-18",2019,-38.6973,143.5171,"otways","matt",85,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,5.90554237365723,2.62236404418945,314.898712158203,8.4578742980957,12.4513,1484.8119,1,3452.4414367105,3647.89244401326,2919.92574937082,9,"treatment",1840.92089552239,1633.61417910448,12.6939505978711
"3872","T094_2017",0,1,0,0,"T094","2017-08-29","2017-06-23",2017,-38.699789,143.516554,"otways","matt",67,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",87,6.26308250427246,3.45418930053711,294.539703369141,7.30357265472412,12.4513,1484.8119,1,3733.89873483673,3922.78594373111,3201.3127382732,0,"treatment",1810.25254237288,1628.58898305085,11.1695588848575
"3873","T094_2018",0,0,0,0,"T094","2018-09-12","2018-07-02",2018,-38.69979696,143.516538,"otways","matt",72,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",88,6.26308250427246,3.76365661621094,292.971130371094,7.30357265472412,12.4513,1484.8119,1,3733.89873483673,3922.78594373111,3201.3127382732,8,"treatment",1708.33414634146,1611.98506097561,5.90738850570238
"3874","T094_2019",0,1,0,0,"T094","2019-09-11","2019-06-21",2019,-38.6998,143.5165,"otways","matt",82,"south","Cool Temperate Rainforest","Rainforests","Rainforests","Closed-forest","Closed-forest",89,6.26308250427246,3.76365661621094,292.971130371094,7.30357265472412,12.4513,1484.8119,1,3733.89873483673,3922.78594373111,3201.3127382732,8,"treatment",1818.67777777778,1605.81666666667,13.2786189154801
"3875","T097_2017",1,0,0,0,"T097","2017-08-28","2017-06-29",2017,-38.72158002,143.518099,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.24663972854614,3.62279891967773,266.524566650391,7.30357265472412,12.5508,1441.8907,1,2875.52443106612,3447.9730502666,2873.93279762061,0,"treatment",1758.73636363636,1573.60454545455,11.7638335346558
"3876","T097_2018",0,1,0,0,"T097","2018-09-13","2018-07-03",2018,-38.72158002,143.518099,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.24663972854614,3.62279891967773,266.524566650391,7.30357265472412,12.5508,1441.8907,1,2875.52443106612,3447.9730502666,2873.93279762061,7,"treatment",1737.83870967742,1642.64677419355,5.73647295588865
"3877","T097_2019",0,1,0,0,"T097","2019-09-11","2019-06-21",2019,-38.7216,143.5181,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.24663972854614,3.02384948730469,270.952178955078,7.30357265472412,12.5508,1441.8907,1,2875.52443106612,3447.9730502666,2873.93279762061,7,"treatment",1834.06590909091,1627.37727272727,12.709775389848
"3878","T098_2017",0,0,0,0,"T098","2017-08-28","2017-06-29",2017,-38.72620399,143.517865,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.25233507156372,2.45088577270508,222.539138793945,7.53423643112183,12.7036,1367.1801,1,2368.7954220111,2937.25853414077,2363.42620102149,0,"treatment",1787.8,1611.375,10.9936116243673
"3879","T098_2018",0,1,0,0,"T098","2018-09-13","2018-07-03",2018,-38.72620399,143.517865,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.25233507156372,2.45088577270508,222.539138793945,7.53423643112183,12.7036,1367.1801,1,2368.7954220111,2937.25853414077,2363.42620102149,5,"treatment",1711.98965517241,1616.16551724138,5.84798813539566
"3880","T098_2019",0,1,0,0,"T098","2019-09-11","2019-06-21",2019,-38.7262,143.5179,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.25233507156372,2.45088577270508,222.539138793945,7.53423643112183,12.7036,1367.1801,1,2368.7954220111,2937.25853414077,2363.42620102149,5,"treatment",1818.43047619048,1612.74333333333,12.7534573056243
"3881","T099_2017",0,0,0,0,"T099","2017-08-28","2017-06-29",2017,-38.73392103,143.518256,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.73511838912964,1.24078369140625,273.402252197266,7.53423643112183,12.7036,1367.1801,1,1522.58456323359,2086.63067278489,1510.35108284555,0,"treatment",1823.4,1647.20625,10.7068812486172
"3882","T099_2018",0,0,0,0,"T099","2018-09-13","2018-07-03",2018,-38.73399304,143.518257,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.73511838912964,1.3228645324707,274.910278320312,7.53423643112183,12.7036,1367.1801,1,1522.58456323359,2086.63067278489,1510.35108284555,5,"treatment",1754.96666666667,1654.325,6.02442542057914
"3883","T099_2019",0,1,0,0,"T099","2019-09-11","2019-06-21",2019,-38.734,143.5183,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.73511838912964,1.307373046875,274.376770019531,7.53423643112183,12.7036,1367.1801,1,1522.58456323359,2086.63067278489,1510.35108284555,5,"treatment",1815.6537037037,1610.42777777778,12.7454236803472
"3884","T100_2017",0,0,0,0,"T100","2017-08-28","2017-06-29",2017,-38.73889301,143.52007,"otways","matt",60,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.87670230865479,1.33507537841797,282.885803222656,6.86748170852661,12.5267,1462.673,1,1022.41268067627,1581.68823813732,980.813970404698,0,"treatment",1816.26363636364,1637.35,10.935043751307
"3885","T100_2018",0,1,0,0,"T100","2018-09-13","2018-07-03",2018,-38.73897004,143.520027,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.87670230865479,1.2651252746582,282.836578369141,6.86748170852661,12.5267,1462.673,1,1022.41268067627,1581.68823813732,980.813970404698,4,"treatment",1799.54444444444,1668.26944444444,7.81879065241189
"3886","T100_2019",0,1,0,0,"T100","2019-09-11","2019-06-21",2019,-38.739,143.52,"otways","matt",82,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.87670230865479,1.48358917236328,280.997375488281,6.86748170852661,12.5267,1462.673,1,1022.41268067627,1581.68823813732,980.813970404698,4,"treatment",1845.6612244898,1635.01836734694,12.8907198328718
"3887","TN01_2018",1,1,0,0,"TN01","2018-09-10","2018-06-29",2018,-38.738517,143.439754,"otways","matt",73,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.54680776596069,2.05995559692383,97.6211242675781,4.98562955856323,13.504,1026.5748,1,660.735662679517,479.114604563625,331.868625009896,1,"treatment",1735.68095238095,1625.37142857143,6.71777756897651
"3888","TN01_2019",0,1,0,0,"TN01","2019-09-09","2019-06-09",2019,-38.7385,143.4398,"otways","matt",92,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,6.54680776596069,2.16723728179932,99.3808441162109,4.98562955856323,13.504,1026.5748,1,660.735662679517,479.114604563625,331.868625009896,1,"treatment",1813.2578313253,1607.80722891566,12.7775112657771
"3889","TN02_2018",1,1,0,0,"TN02","2018-09-10","2018-06-29",2018,-38.72480697,143.441363,"otways","matt",73,"south","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",88,5.19901323318481,1.60739135742188,183.922119140625,5.19827556610107,13.2295,1126.934,1,171.02669175827,189.801521319781,778.819917186822,3,"treatment",1711.85963302752,1615.96926605505,5.86283508315779
"3890","TN02_2019",1,1,0,0,"TN02","2019-09-07","2019-06-08",2019,-38.7248,143.4414,"otways","matt",91,"south","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",89,5.19901323318481,1.60739135742188,183.922119140625,5.19827556610107,13.2295,1126.934,1,171.02669175827,189.801521319781,778.819917186822,3,"treatment",1782.44827586207,1588.43706896552,12.1849856493831
"3891","TN03_2018",1,1,0,0,"TN03","2018-09-11","2018-07-01",2018,-38.705498,143.449791,"otways","matt",72,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,5.88297653198242,2.13578796386719,246.762176513672,7.5598087310791,12.7401,1365.9373,1,1244.10060779676,1822.21934701026,1079.79853169743,4,"treatment",1733.86666666667,1627.77843137255,6.41961560415586
"3892","TN03_2019",0,1,0,0,"TN03","2019-09-08","2019-06-09",2019,-38.7056,143.4498,"otways","matt",91,"south","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",89,5.68017959594727,2.1262092590332,246.647476196289,7.5598087310791,12.7401,1365.9373,1,1244.10060779676,1822.21934701026,1079.79853169743,4,"treatment",1796.59047619048,1598.52619047619,12.3520495982307
